user_id,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19
23557,-3.4294406868103606,-3.418231106473229,-3.3201338976202055,0.4681783782322524,1.3773949713404006,2.26526019003799,-0.5760539526866797,-0.8973204427932366,-0.3808684749099987,-0.3605211192791825,0.04823220596822225,0.5144453144500333,-1.5140661837559668,-0.20123642851236698,0.7204540916473885,-0.7123444222427123,0.08967086650039334,0.06734757193962375,-0.7814968315225116,0.9388600133548521
94883,-0.9579069786207157,1.266193058059512,0.17710709869975944,1.4803268958485525,-2.069751446060006,0.7619358549706333,-0.6915637480113291,-0.879786399197694,-0.37630357685576477,-0.9843308576446504,-1.3243573806256732,-0.10267467412358978,-0.7484356355502029,0.2407038485362211,-0.45822202038143944,-0.05159052053300757,0.0523444699060918,0.23944036691898057,0.2782640161072843,0.08563816575967949
101486,-2.241619167677613,-0.7466116495407535,-0.7572206757843752,0.9614683357050965,-0.5199498172221836,1.6981681397862902,-0.9626123688550583,-0.8857708400974627,-0.28924302386398965,0.6529775756960625,1.5419110961046707,1.0271984133183845,0.7776821083474864,0.8041396594372987,-0.22125947795984588,-1.8256001387184224,-0.09291674750626552,-0.05531825062764825,-0.015925920337334143,-0.02760587866143948
101961,3.6612330378713565,-1.9146168420322074,-1.1948905143373134,-0.8367904440727012,-0.3492276951911661,0.5690775785575826,-0.9357946063203386,-0.5871887873074269,0.10771944875070334,-0.4467166406603711,-0.7281225496248359,0.2341180674676169,-0.03674796274598981,0.9516448938156268,-0.7875924999425276,0.48264492923412244,0.2807477299167118,-0.02936769232796546,1.2462429671753772,-0.36020626007088036
118043,5.308640033142629,1.6901939934721282,-0.4039391767098868,2.245427564789289,0.5738252741390548,0.3011024244215855,-1.4551531496518457,-0.2888479930957491,1.2495756122852124,0.7532626605086306,0.7549245830225313,0.7951856110493237,0.47241205622359633,-1.6134558132002887,3.3538605198644906,-1.0568983614603655,0.25301794751843126,-0.759765965049759,-1.2312327492803463,-1.022156884815258
120851,-4.979661400464663,0.3439300827864638,-1.4034542125849914,0.40956549405554915,1.3866700510139922,2.0730259879058153,-0.5618627194364468,-0.2841319577742752,-0.2724512354046717,0.13899758714010962,-0.730871589418934,-0.2762807411405092,0.8457855615235909,-0.2991737880894859,-0.42840349212766626,-0.4503060017996487,-0.07129100656195092,-0.3331305660980358,0.01624931633806973,-1.6058386091175436
125845,1.872478024866443,0.9650577620893761,2.286195500807024,0.6849348448817244,-0.09900180338405444,0.54814602723776,-0.6054626240207771,-0.0535036468904362,-0.5485341762533339,0.18746360155974612,0.15481507973223166,0.4610618445409895,-0.0773893498941948,1.3200687423423505,0.2171998812536614,0.3149240700197745,0.044492396742048475,0.8106232666042785,0.7577302315485236,0.5716243501905885
133058,-4.977175410309793,0.649176070624024,0.47503430426659315,-2.4893621520662843,-1.158725856891125,-2.337851776524766,-0.986266603652854,-0.37350194352268945,-0.4532775426367012,-0.16040892646359223,-1.0559717635182901,0.14684586577578773,0.21219576497721304,0.08825732949669407,-0.028451162112907172,-0.25325270599213284,0.17753798456280234,0.7465129329713248,0.6977192739500987,-1.6487900510021807
149058,4.32600634048036,-0.7365195570133184,-0.5981987717966736,0.4188364419818865,0.19732163862051516,0.25944822305788323,0.4930178735156277,1.9042705109573874,-0.4236236090273739,0.4606910835622266,-0.9409951007140224,-0.596476321534185,1.2322360256650065,0.47894543499622155,-0.9872036336799824,-0.07586826133409778,0.20949541299881447,-1.5926501412522367,-0.5937926054629973,-0.4678470394222172
152583,-4.172796602339243,1.246205764684068,1.6587395489576593,-0.17597203232241881,-0.7875951668629501,-0.8896756768400265,-1.4333848303866028,-0.19620439924211924,0.3554380358031636,0.09851040937565966,1.2638021058511149,2.094786271020728,-0.2330649322117838,-0.7545978193718008,-0.1962902497559645,1.9205051991226396,-0.4226132914910776,-1.1762777067892864,0.28053089313752183,0.7443340266999697
153982,1.3361178774125813,-1.1612229509808123,3.4497684187527455,-0.01396464677398392,0.1485037117800768,-0.07158158183518115,-0.08609181711547259,0.10495076458229323,0.24306129077940777,-1.2178958146355119,1.801968679307044,-0.899226733811835,1.4095144307548995,-0.006382329577953258,-0.6576348563815255,-0.9231765105228167,-0.09863259119133753,0.7516463595940137,-1.8239364438468761,0.0832156234759693
160754,-4.715831228447679,-0.16828717848839786,0.3422808903878604,0.45542088957701843,-1.7878498187389156,1.298077806451134,-1.3961670764476841,0.2733013345258296,0.8111694166048524,0.13206825786636553,1.0437526896081086,1.1368013362136455,0.6745564736441899,-0.17751052925131436,-0.2678098417290177,-0.14890891146538499,0.24575515860228767,-0.2853930738461114,0.2926604009574827,0.07764236596655275
164522,-4.634359123620303,0.24488332663160095,-0.7060323043322972,1.286658016374166,2.479067788327306,1.6132022098305607,-0.27560122121376757,1.0865188081842359,-0.30222023731834263,0.3136176801033204,0.24358784713909037,0.7122958617891566,-0.5386429381962804,0.17012351155377692,0.12666403833260192,2.275122831473237,0.08602622117322074,-0.6667096780578065,0.86670295139312,-1.473413886187236
174997,-1.0736707158467875,-0.5765155966269553,0.20164759402604832,-0.6718582075686771,-0.8200034870466193,-1.470655508506546,3.008540846467745,-0.8843013466001326,-0.16760517797207417,-0.4656386460251393,-0.7985571829446246,0.9607328906044267,-0.22767273654205814,0.6848711381487887,-0.04448437774725112,-0.8081758729654298,0.18700189491217853,0.30332702462157424,0.0209153430205636,-0.3396488598388198
175032,1.4489535307838812,1.2336281514497087,0.5411653195833401,3.2879599842401053,0.09069331157223093,-1.6381230718151953,-0.8733552908557044,-1.2807612450217405,-0.007958030813937068,-0.38021513740942386,-0.4189347485426859,0.6947596601612479,-0.10939839628416835,-0.6330030705196266,0.6262543158760864,-0.7505944964073705,-0.20770212911772706,0.13673279632479104,0.28996797955012527,-0.17647928624253414
181157,2.041359338447413,1.1093436924666815,0.7512549955378106,3.5874746869572904,-0.3918890134483834,1.1536862211913483,-0.31840460026934414,0.31217339384855547,0.2279604503417852,-0.5607319474862333,-0.993449634678333,-0.015920924129391775,-0.8222319105492847,-0.14098827218121499,0.9670207296998525,1.0632152923562337,0.011463784684729094,-0.17514965958923545,0.34642784295464235,0.026845126106193325
187212,0.45760915510483685,-0.007670800582894714,-0.020048341587466708,-1.0937527025676492,-1.0180351752154486,1.8455575960616446,0.5116893853676495,1.2334356789158105,-0.3428209757455627,0.16873415076761594,-0.3282374137407592,0.09464861268915671,0.746966347534851,-0.4724681705613613,-1.0149168489434726,-0.23744486803696008,-0.2319025542143696,-0.2062963492406921,-0.1621999150923842,0.08725036424528981
189676,-0.3363712105153416,5.147545199906518,-1.3452335250712129,4.704738892129865,0.23714041223292318,-0.403017592828329,0.4206424971440993,0.5542260932442676,0.8113783836038861,0.2708484763279707,0.21443295844339483,1.3854138290318625,1.5996169119576065,-1.7951240561859423,-0.9515736036529436,1.8127942912052069,-0.9349925125751658,0.6672292697830418,-1.2783606825871574,-1.5801087754795857
